Date,Close,High,Low,Open,Volume
2019.4.8,6041659,6059325,5896510,5915799,1.95924E+13
2019.4.9,5939365,6041827,5891607,6041827,1.67994E+13
2019.4.10,6058807.5,6169568.5,5928142.5,5938391.5,1.76427E+13
2019.4.11,5783594.5,6095547,5722979,6059410.5,1.89063E+13
2019.4.12,5775201.5,5788097,5655941,5779841,1.55175E+13
2019.4.13,5782689,5817848,5743486.5,5774420,1.22803E+13
2019.4.14,5862423.5,5882406.5,5734385.5,5781749.5,1.1789E+13
2019.4.15,5752181.5,5886508.5,5703179.5,5861969.5,1.39518E+13
2019.4.16,5956496,5960295.5,5737216.5,5751579,1.32185E+13
2019.4.17,5946237,5997721.5,5910471,5957151,1.40828E+13
2019.4.18,6024847.5,6049409.5,5947144,5945719.5,1.50741E+13
2019.4.19,6028207.5,6064603,5949831,6024584.5,1.56623E+13
2019.4.20,6066934.5,6090353,6019188.5,6028603,1.49684E+13
2019.4.21,6034650.5,6091983.5,5975387,6064653.5,1.55925E+13
2019.4.22,6160892,6188100,6031924,6032337.5,1.6661E+13
2019.4.23,6369183,6439588,6153681,6160892,1.81363E+13
2019.4.24,6318792.5,6489320,6272832,6368207,1.97119E+13
2019.4.25,6044198,6427555.5,6010329,6320709,1.77831E+13
2019.4.26,6118316,6239435.5,6008491.5,6043953.5,1.94838E+13
2019.4.27,6105421,6154627,6065339,6118458.5,1.51947E+13
2019.4.28,6124045.5,6172569,6090810.5,6109425.5,1.48549E+13
2019.4.29,6085827,6157790,6050105.5,6123720.5,1.59303E+13
2019.4.30,6229639.5,6244228.5,6082317.5,6086260,1.61587E+13
2019.5.1,6297762,6298950.5,6226052.5,6229858,1.59458E+13
2019.5.2,6425293.5,6448346,6283130.5,6297442.5,1.70918E+13
2019.5.3,6716192.5,6865193.5,6417716.5,6425607,2.17972E+13
2019.5.4,6789403,6854286.5,6573189.5,6717255.5,2.04547E+13
2019.5.5,6748117,6792541.5,6646036.5,6789288,1.72424E+13
2019.5.6,6718304.5,6781075,6616821.5,6743442,1.83975E+13
2019.5.7,6833924.5,7019642,6727021.5,6716892.5,2.11324E+13
2019.5.8,7018559,7027386,6787988,6857343.5,1.7974E+13
2019.5.9,7287117,7297161,7018393.5,7018393.5,1.98091E+13
2019.5.10,7496423.5,7566177.5,7261227,7288644,2.28222E+13
2019.5.11,8467048,8617745,7492721,7497384.5,3.39252E+13
2019.5.12,8195468,8818550,8009894,8465562,3.26453E+13
2019.5.13,9285526,9567561,8146388.5,8194065.5,3.40742E+13
2019.5.14,9496567,9825298,9141696,9277160,3.80502E+13
2019.5.15,9739862,9747554,9392354,9490824,3.36456E+13
2019.5.16,9394554,9896456,9216349,9727200,3.95174E+13
2019.5.17,8774046,9451978,8404238,9397193,3.59218E+13
2019.5.18,8687203,8897553,8663662,8771380,2.55128E+13
2019.5.19,9794842,9870954,8683326,8683326,3.0949E+13
2019.5.20,9528735,9798759,9171537,9793927,2.84769E+13
2019.5.21,9498020,9616372,9360242,9528329,2.99698E+13
2019.5.22,9145066,9553388,9069411,9489629,2.94348E+13
2019.5.23,9377855,9451523,8976934,9142092,2.90992E+13
2019.5.24,9471984,9659079,9303739,9377674,3.07367E+13
2019.5.25,9558933,9636546,9446612,9477337,2.64204E+13
2019.5.26,10286445,10303411,9398659,9562093,3.16401E+13
2019.5.27,10419966,10548782,10261623,10287461,3.30733E+13
2019.5.28,10356502,10421430,10254595,10416392,2.87738E+13
2019.5.29,10338543,10471868,10126830,10354875,2.80249E+13
2019.5.30,9887526,10713589,9781589,10341257,3.47589E+13
2019.5.31,10194654,10209109,9716754,9888494,3.01579E+13
2019.6.1,10182187,10255407,10084172,10193867,2.67375E+13
2019.6.2,10394246,10473822,10178881,10183919,2.40939E+13
2019.6.3,9673972,10394273,9668256,10392807,2.59314E+13
2019.6.4,9072432,9676318,8904852,9676318,2.89669E+13
2019.6.5,9230559,9333743,9042894,9068397,2.56722E+13
2019.6.6,9210835,9364634,8932122,9225134,2.29324E+13
2019.6.7,9508594,9597881,9175872,9216579,2.26267E+13
2019.6.8,9402415,9547531,9264683,9500111,1.95312E+13
2019.6.9,9085474,9428240,8963972,9397151,1.96299E+13
2019.6.10,9469206,9517010,8966302,9090446,2.21207E+13
2019.6.11,9339482,9515892,9175795,9473838,2.01537E+13
2019.6.12,9640867,9705405,9276543,9336795,2.25278E+13
2019.6.13,9729634,9825021,9590931,9640497,2.20688E+13
2019.6.14,10315320,10335257,9694375,9729604,2.35299E+13
2019.6.15,10486821,10511443,10225813,10310471,2.17974E+13
2019.6.16,10675451,11077099,10458559,10490458,2.77121E+13
2019.6.17,11048831,11162774,10668847,10668847,1.84491E+13
2019.6.18,10659096,11090444,10569203,11066749,1.86007E+13
2019.6.19,10862112,10892832,10676832,10655534,1.821E+13
2019.6.20,11035116,11112274,10720299,10861573,2.06716E+13
2019.6.21,11759266,11759266,11041181,11031997,2.39067E+13
2019.6.22,12405079,12933260,11715772,11795626,3.47695E+13
2019.6.23,12584740,13038491,12236310,12399283,2.43436E+13
2019.6.24,12708305,12789987,12297274,12582854,2.22421E+13
2019.6.25,13638671,13638671,12698679,12698679,2.87786E+13
2019.6.26,15014223,15931097,13600129,13624403,5.20295E+13
2019.6.27,12933043,15381826,12137552,15015254,4.62344E+13
2019.6.28,14347963,14391725,12609391,12909175,4.05758E+13
2019.6.29,13829936,14340537,13308404,14340367,3.46044E+13
2019.6.30,12511105,14085498,12490116,13798273,3.15248E+13
2019.7.1,12284373,12956105,11719193,12487712,3.41012E+13
2019.7.2,12601053,12726231,11356126,12290815,3.61826E+13
2019.7.3,13993072,14001201,12620276,12620276,3.60277E+13
2019.7.4,13103687,14056713,13046362,14006466,3.02843E+13
2019.7.5,12900898,13393891,12738227,13089204,2.80128E+13
2019.7.6,13171392,13656029,12905697,12905697,2.47857E+13
2019.7.7,13454973,13562788,13101184,13182045,2.2759E+13
2019.7.8,14497124,14567960,13436320,13449980,2.77088E+13
2019.7.9,14868408,15099746,14427022,14495123,3.33083E+13
2019.7.10,14291865,15454900,13779820,14865519,3.95344E+13
2019.7.11,13337398,14278311,13113421,14272115,3.35768E+13
2019.7.12,13911197,14016568,13154388,13332276,2.77079E+13
2019.7.13,13412476,13941773,12842771,13907831,2.47739E+13
2019.7.14,12075620,13481731,12050327,13399104,2.64753E+13
2019.7.15,12849995,13024470,11776580,12077716,2.99387E+13
2019.7.16,11173003,12977493,11147538,12851840,2.84714E+13
2019.7.17,11435682,11755801,10818455,11165425,2.89849E+13
2019.7.18,12498665,12654014,11038836,11441227,2.95134E+13
2019.7.19,12385195,12580958,12021860,12483987,2.43775E+13
2019.7.20,12663233,12994332,12291746,12379416,2.3765E+13
2019.7.21,12465732,12751144,12219208,12675453,2.01475E+13
2019.7.22,12161001,12546851,11950819,12463194,1.92053E+13
2019.7.23,11681421,12203472,11648583,12165282,2.10626E+13
2019.7.24,11562631,11673356,11327576,11666039,2.05031E+13
2019.7.25,11729583,12028222,11551937,11559297,1.87236E+13
2019.7.26,11688512,11735207,11509492,11731103,1.7166E+13
2019.7.27,11223561,12040243,11145218,11689532,1.99158E+13
2019.7.28,11313938,11339457,10956668,11240079,1.62714E+13
2019.7.29,11268765,11469267,11218356,11308394,1.63263E+13
2019.7.30,11352612,11466995,11143937,11272533,1.6342E+13
2019.7.31,11974775,11974775,11395926,11348627,1.97468E+13
2019.8.1,12431695,12419717,11784730,11965057,2.05193E+13
2019.8.2,12670298,12830043,12395280,12434533,2.10675E+13
2019.8.3,13035960,13186602,12652626,12671628,1.8494E+13
2019.8.4,13218373,13261797,12793293,13035847,1.99187E+13
2019.8.5,14372172,14508864,13206988,13206988,2.90666E+13
2019.8.6,13919091,14909011,13699045,14379375,2.86613E+13
2019.8.7,14477833,14656841,13883257,13916695,2.69081E+13
2019.8.8,14445309,14533073,13959620,14492469,2.35173E+13
2019.8.9,14406569,14463365,14187528,14429674,2.22724E+13
2019.8.10,13788536,14470591,13751951,14404893,2.20118E+13
2019.8.11,13991898,13991898,13660136,13783333,1.91532E+13
2019.8.12,13861208,13997495,13804768,13997495,1.66189E+13
2019.8.13,13140424,13913047,13077349,13864175,2.0118E+13
2019.8.14,12220553,13140973,12191899,13132775,2.43042E+13
2019.8.15,12502749,12697458,11752413,12204405,2.77652E+13
2019.8.16,12537353,12748461,11915274,12512297,2.44457E+13
2019.8.17,12365027,12631961,12189740,12518480,1.66507E+13
2019.8.18,12502876,12673588,12228891,12366553,1.57102E+13
2019.8.19,13225127,13225127,12479906,12508282,1.94308E+13
2019.8.20,12974081,13274930,12825660,13225532,1.81451E+13
2019.8.21,12189193,12990872,11988243,12975696,2.34129E+13
2019.8.22,12254120,12381925,11862741,12194570,2.06805E+13
2019.8.23,12631627,12673472,12209831,12260511,1.89657E+13
2019.8.24,12330636,12644337,12115015,12631237,1.87521E+13
2019.8.25,12304632,12506205,12147499,12331578,1.71779E+13
2019.8.26,12567426,12811374,12289803,12289803,2.23441E+13
2019.8.27,12342331,12589229,12229339,12569857,1.78887E+13
2019.8.28,11825970,12474576,11791696,12364053,2.13423E+13
2019.8.29,11489851,11828852,11424527,11828852,2.05942E+13
2019.8.30,11618685,11688525,11413172,11495462,1.64572E+13
2019.8.31,11658015,11709530,11538339,11617917,1.38662E+13
2019.9.1,11808599,11859071,11600250,11657929,1.38506E+13
2019.9.2,12558586,12623853,11815359,11807998,2.09352E+13
2019.9.3,12860884,13033631,12527154,12557329,2.34674E+13
2019.9.4,12752474,12971739,12564957,12858027,2.0153E+13
2019.9.5,12658951,12734657,12597681,12744880,1.74179E+13
2019.9.6,12349160,12987482,12274854,12662140,2.33027E+13
2019.9.7,12544719,12594122,12343932,12349911,1.82582E+13
2019.9.8,12452484,12638212,12417014,12545744,1.63038E+13
2019.9.9,12317845,12474850,12097017,12454813,2.09719E+13
2019.9.10,12043069,12379156,11943622,12319554,1.77466E+13
2019.9.11,12120364,12171331,11891397,12051473,1.83717E+13
2019.9.12,12299044,12348905,11974166,12118516,1.8104E+13
2019.9.13,12222536,12336097,12064220,12305199,1.66457E+13
2019.9.14,12219589,12295190,12141309,12204671,1.58893E+13
2019.9.15,12207404,12253784,12166552,12217721,1.42079E+13
2019.9.16,12170704,12284599,12078604,12206825,1.7954E+13
2019.9.17,12150265,12224888,12148332,12176270,1.81574E+13
2019.9.18,12141525,12241714,12136511,12158005,1.92503E+13
2019.9.19,12260823,12320857,11761935,12144200,2.38109E+13
2019.9.20,12158203,12291514,12098540,12260708,1.75945E+13
2019.9.21,11964845,12165913,11942146,12160600,1.60315E+13
2019.9.22,12025357,12030196,11848795,11970097,1.57621E+13
2019.9.23,11616813,12026323,11614209,12022456,1.8083E+13
2019.9.24,10300723,11710325,10011490,11616810,2.9876E+13
2019.9.25,10174971,10479300,9982594,10280246,2.60695E+13
2019.9.26,9738715,10238621,9490547,10175782,2.31002E+13
2019.9.27,9926723,9950391,9552734,9731678,1.97395E+13
2019.9.28,9919806,9967348,9774651,9926035,1.70118E+13
2019.9.29,9748582,9938804,9611529,9919953,1.56794E+13
2019.9.30,9937120,9969678,9377764,9748631,2.05065E+13
2019.10.1,10034376,10220944,9858387,9944133,1.84076E+13
2019.10.2,10110035,10110035,9917434,10035501,1.58109E+13
2019.10.3,9920911,10135694,9788270,10107303,1.64174E+13
2019.10.4,9783531,9920988,9750265,9920314,1.56655E+13
2019.10.5,9718627,9794961,9622794,9788550,1.4546E+13
2019.10.6,9524286,9730441,9489365,9716691,1.56917E+13
2019.10.7,9868268,9925939,9462846,9525436,2.15539E+13
2019.10.8,9869316,9944304,9825372,9869736,1.87008E+13
2019.10.9,10295805,10333102,9787638,9870584,2.32189E+13
2019.10.10,10216100,10310651,10104162,10283276,2.09625E+13
2019.10.11,9848633,10368933,9842034,10214660,2.32014E+13
2019.10.12,9866188,9959313,9838673,9841423,1.71992E+13
2019.10.13,9847827,10025245,9795205,9866599,1.6342E+13
2019.10.14,9914792,9933336,9807417,9847622,1.79377E+13
2019.10.15,9715609,9971407,9695321,9913338,1.80218E+13
2019.10.16,9542395,9762559,9475427,9714786,1.9057E+13
2019.10.17,9548596,9592593,9492558,9542734,1.68646E+13
2019.10.18,9399853,9601680,9329453,9545087,1.84521E+13
2019.10.19,9417954,9528854,9366336,9400556,1.62667E+13
2019.10.20,9694488,9763684,9371832,9428855,1.82808E+13
2019.10.21,9659168,9731026,9607183,9698069,1.85934E+13
2019.10.22,9469755,9734668,9465289,9658794,1.96979E+13
2019.10.23,8790851,9499563,8737912,9467440,2.56693E+13
2019.10.24,8800166,8828785,8733121,8785068,1.91056E+13
2019.10.25,10148782,10184920,8780230,8796895,3.36372E+13
2019.10.26,10833443,11743679,10151034,10156840,5.21416E+13
2019.10.27,11192891,11424693,10678258,10829617,3.81933E+13
2019.10.28,10808959,11478950,10808959,11208578,3.61401E+13
2019.10.29,10999849,11082592,10780040,10799959,3.31672E+13
2019.10.30,10721910,10998900,10615438,10993754,3.22698E+13
2019.10.31,10759374,10921296,10543646,10718102,3.10909E+13
2019.11.1,10786408,10803358,10650890,10752833,2.8331E+13
2019.11.2,10860498,10921958,10772995,10784869,2.47413E+13
2019.11.3,10756418,10924661,10646816,10860579,2.46127E+13
2019.11.4,10943197,11057512,10660745,10756711,3.04258E+13
2019.11.5,10801830,10978077,10706475,10943654,3.02908E+13
2019.11.6,10868730,10918139,10811605,10799907,2.68603E+13
2019.11.7,10701902,10868885,10631571,10858877,2.62137E+13
2019.11.8,10202743,10713932,10170932,10699370,2.81962E+13
2019.11.9,10212827,10303483,10189166,10208060,2.03694E+13
2019.11.10,10493181,10549149,10204229,10211560,2.38565E+13
2019.11.11,10201904,10542003,10140212,10494794,2.36072E+13
2019.11.12,10278622,10304104,10108101,10204191,2.36802E+13
2019.11.13,10313242,10341270,10237464,10274391,2.05436E+13
2019.11.14,10175583,10335027,10179413,10317544,2.23009E+13
2019.11.15,9881537,10180199,9874068,10172794,2.53635E+13
2019.11.16,9949922,9997906,9860570,9880576,1.91945E+13
2019.11.17,9982448,10155917,9891981,9948421,2.17253E+13
2019.11.18,9694361,10082889,9653357,9977798,2.51766E+13
2019.11.19,9583301,9824342,9447959,9689517,2.46219E+13
2019.11.20,9394071,9640042,9374462,9580344,2.42998E+13
2019.11.21,8989632,9539746,8937104,9389831,2.64819E+13
2019.11.22,8615434,9068210,8173417.5,8990596,4.04316E+13
2019.11.23,8734949,8787447,8444037,8614946,2.48063E+13
2019.11.24,8319995,8747678,8298005,8735937,3.59265E+13
2019.11.25,8385488,8598709,7781060.5,8310622,5.00881E+13
2019.11.26,8465201,8610311,8353564,8384344,2.47792E+13
2019.11.27,8859948,8965636,8210486.5,8468144,2.82225E+13
2019.11.28,8791539,9115302,8781179,8866014,2.2441E+13
2019.11.29,9171461,9188406,8793956,8795805,2.32909E+13
2019.11.30,8945032,9259921,8881479,9174786,2.02758E+13
2019.12.1,8773286,8947379,8616179,8947379,2.21223E+13
2019.12.2,8675018,8813895,8555737,8772984,2.02386E+13
2019.12.3,8701897,8839051,8602573,8677373,1.75907E+13
2019.12.4,8633330,8984860,8561795,8701872,2.57906E+13
2019.12.5,8849409,9213445,8616541,8634767,2.23556E+13
2019.12.6,8952323,8952323,8779021,8852087,2.14757E+13
2019.12.7,8963285,9003277,8927074,8952642,1.83311E+13
2019.12.8,8972902,9056247,8868214,8957474,1.82794E+13
2019.12.9,8804776,9069110,8769574,8969877,2.12622E+13
2019.12.10,8661472,8857379,8627502,8800297,2.17176E+13
2019.12.11,8581016,8741747,8561454,8660375,1.94396E+13
2019.12.12,8478741,8512941,8511856,8580197,2.21559E+13
2019.12.13,8539335,8597285,8500108,8480529,2.01167E+13
2019.12.14,8368998.5,8585325,8336736.5,8538417,2.013E+13
2019.12.15,8398555,8435250,8133718,8368488,1.98226E+13
2019.12.16,8100395.5,8386036.5,8066677,8400154,2.36186E+13
2019.12.17,7722288.5,8115933,7661188,8099034,2.6007E+13
2019.12.18,8480095,8540053,7633175,7730642,3.7101E+13
2019.12.19,8370137.5,8573026,8211061,8481014,3.01027E+13
2019.12.20,8369423.5,8414762,8215687.5,8376868.5,2.62414E+13
2019.12.21,8337357,8374536,8246435,8371484,2.23908E+13
2019.12.22,8708861,8716332,8309555.5,8337392,2.6822E+13
2019.12.23,8551506,8912899,8527542,8705746,3.23567E+13
2019.12.24,8517789,8766977,8455552,8550070,2.67445E+13
2019.12.25,8444709,8546650,8381837.5,8521539,2.50254E+13
2019.12.26,8413127,8584912,8368145.5,8444296,2.64831E+13
2019.12.27,8462189,8544271,8340593,8412168,2.64395E+13
2019.12.28,8494576,8588659,8458494,8460962,2.48008E+13
2019.12.29,8615855,8722041,8450322,8494179,2.60534E+13
2019.12.30,8440548,8623591,8420362,8613092,2.64734E+13
2019.12.31,8306736.5,8467419,8288191,8442219,2.44435E+13
2020.1.1,8315985.5,8376938.5,8287634.5,8308229.5,2.14428E+13
2020.1.2,8084144.5,8335989.5,8026049.5,8318730.5,2.40738E+13
2020.1.3,8563107,8638980,8022294,8082939.5,3.27741E+13
2020.1.4,8639788,8659292,8521870,8563679,2.15034E+13
2020.1.5,8641188,8795827,8628617,8639549,2.29984E+13
2020.1.6,9069786,9083929,8638828,8640180,2.71727E+13
2020.1.7,9530784,9547740,9068629,9069159,3.35847E+13
2020.1.8,9385084,9809657,9240281,9528733,3.67889E+13
2020.1.9,9130347,9387910,9097345,9387910,2.78647E+13
2020.1.10,9464465,9464465,8956182,9129462,3.32782E+13
2020.1.11,9314943,9524503,9305793,9459408,2.95772E+13
2020.1.12,9494527,9503300,9281939,9309988,2.65435E+13
2020.1.13,9406056,9490006,9348941,9491373,2.59664E+13
2020.1.14,10223875,10283717,9402289,9402289,5.19335E+13
2020.1.15,10198166,10288133,10024157,10221072,4.64375E+13
2020.1.16,10117585,10250925,9986070,10204501,3.6317E+13
2020.1.17,10370720,10383314,10060133,10119237,4.22448E+13
2020.1.18,10386715,10467308,10252593,10368600,3.7559E+13
2020.1.19,10111782,10644040,10011878,10385132,3.97414E+13
2020.1.20,10030312,10133691,9931862,10109908,3.06116E+13
2020.1.21,10230423,10244877,9996662,10031874,2.81877E+13
2020.1.22,10110877,10238210,10068029,10228453,2.63231E+13
2020.1.23,9823854,10136603,9751106,10110614,3.01156E+13
2020.1.24,9883185,9959436,9658729,9822746,2.85514E+13
2020.1.25,9792390,9898420,9708567,9876966,2.29921E+13
2020.1.26,10060011,10066530,9742831,9788367,2.59523E+13
2020.1.27,10485610,10572037,10060571,10060571,3.37139E+13
2020.1.28,10999900,11015529,10479429,10488793,4.04316E+13
2020.1.29,10985052,11095545,10927869,10998584,3.61772E+13
2020.1.30,11297730,11355992,10916182,10984329,3.84696E+13
2020.1.31,11182953,11294267,11043608,11296922,3.52004E+13
2020.2.1,11233597,11289148,11138354,11177963,3.10027E+13
2020.2.2,11175861,11324398,11024241,11229944,3.68795E+13
2020.2.3,11062636,11402271,11009205,11176242,3.68227E+13
2020.2.4,10865486,11114937,10810710,11061827,3.5378E+13
2020.2.5,11387101,11488765,10859906,10868389,4.17205E+13
2020.2.6,11537599,11621984,11282647,11392309,4.46203E+13
2020.2.7,11680585,11738128,11533095,11533095,4.11645E+13
2020.2.8,11763070,11776937,11541035,11677159,4.19388E+13
2020.2.9,12063021,12078237,11745509,11761610,4.2697E+13
2020.2.10,11706008,12069407,11623670,12061692,4.67766E+13
2020.2.11,12063277,12062565,11494625,11705153,4.44895E+13
2020.2.12,12174005,12251158,12056366,12056366,5.12191E+13
2020.2.13,12094438,12371478,11976625,12171536,5.84405E+13
2020.2.14,12204183,12218043,11976279,12091088,5.129E+13
2020.2.15,11703936,12239025,11686187,12206243,5.19134E+13
2020.2.16,11755699,11898671,11506251,11703646,5.13266E+13
2020.2.17,11481075,11760885,11261702,11758216,5.44997E+13
2020.2.18,12073540,12106066,11475202,11482364,5.62738E+13
2020.2.19,11486417,12159688,11468881,12075685,5.60312E+13
2020.2.20,11575331,11498957,11487065,11481574,5.41215E+13
2020.2.21,11692213,11743457,11544709,11579314,4.9406E+13
2020.2.22,11664137,11706444,11588752,11693740,4.3259E+13
2020.2.23,11979584,11995142,11657630,11664302,4.97134E+13
2020.2.24,11760186,12012454,11626133,11976046,5.49373E+13
2020.2.25,11355310,11775615,11312673,11761572,5.16794E+13
2020.2.26,10693560,11385888,10569393,11351159,6.11268E+13
2020.2.27,10649530,10804691,10423098,10699102,5.5124E+13
2020.2.28,10409678,10802926,10254027,10654664,5.35406E+13
2020.2.29,10322119,10533523,10322119,10408186,4.29621E+13
2020.3.1,10277642,10474905,10168124,10322419,4.24301E+13
2020.3.2,10546659,10614037,10241845,10278615,5.09608E+13
2020.3.3,10428598,10619251,10320201,10541567,5.0301E+13
2020.3.4,10371464,10493449,10330243,10429495,4.11609E+13
2020.3.5,10789837,10893306,10373843,10377434,4.71799E+13
2020.3.6,10844882,10923523,10762446,10789297,4.8535E+13
2020.3.7,10592153,10893237,10569317,10843759,4.30547E+13
2020.3.8,9638118,10597372,9634714,10590075,4.7516E+13
2020.3.9,9516733,9765103,9210584,9641720,5.63739E+13
2020.3.10,9373029,9695903,9310587,9514934,5.00235E+13
2020.3.11,9425678,9459998,9102092,9373456,4.60866E+13
2020.3.12,6019475,9480685,5878840.5,9428283,6.53686E+13
2020.3.13,6742100,7049348.5,5024336.5,6076442.5,8.98632E+13
2020.3.14,6301804,6816649.5,6210559,6753455.5,4.3812E+13
2020.3.15,6534461,7072904.5,6264137.5,6302652.5,4.1199E+13
2020.3.16,6183004.5,6525875,5622932,6525875,5.59401E+13
2020.3.17,6474502.5,6667025,6163693,6168329,4.78531E+13
2020.3.18,6581260,6699556,6390658.5,6476341.5,4.75887E+13
2020.3.19,7787777.5,7962491.5,6718586,6590026.5,6.41528E+13
2020.3.20,7779156.5,8522132,7355749.5,7788357.5,6.83232E+13
2020.3.21,7761949,8004240.5,7445396.5,7788874.5,5.33283E+13
2020.3.22,7315012.5,7981102,7306806,7762566,5.03116E+13
2020.3.23,8112756.5,8150256,7325551,7316417.5,5.87841E+13
2020.3.24,8309872.5,8427214,8046722,8138458.5,5.94996E+13
2020.3.25,8224956.5,8467795,8056369.5,8314700.5,5.48942E+13
2020.3.26,8148318.5,8265525.5,8095350,8217702.5,4.28496E+13
2020.3.27,7846183,8219523,7842428,8151895.5,4.19433E+13
2020.3.28,7570158,7843397.5,7419346.5,7843097.5,4.23067E+13
2020.3.29,7181247,7580191.5,7178400.5,7574319,3.44068E+13
2020.3.30,7871669.5,7978742,7160623.5,7185485.5,4.54213E+13
2020.3.31,7840080.5,7955672.5,7801783.5,7872605.5,3.99228E+13
2020.4.1,8164720.5,8171885,7674631,7838466.5,4.98605E+13
2020.4.2,8341552,8719607,8145068.5,8164720.5,5.85201E+13
2020.4.3,8327887,8660533,8272000,8346183.5,4.82063E+13
2020.4.4,8493792,8507924,8282245.5,8334066,4.10446E+13
2020.4.5,8399269,8513441,8306295,8487621,3.64985E+13
2020.4.6,8901460,8901460,8389010,8395460,5.7407E+13
2020.4.7,8721497,8998577,8671108,8903741,5.37691E+13
2020.4.8,8916430,8967016,8727391,8724983,4.56675E+13
2020.4.9,8839325,8913987,8737173,8921132,4.21444E+13
2020.4.10,8321939,8841414,8245280,8841414,5.2877E+13
2020.4.11,8314169,8395366,8230334.5,8324299.5,3.78455E+13
2020.4.12,8449242,8630373,8255980,8312938.5,4.3342E+13
2020.4.13,8315968,8442606,8119673,8442606,4.69182E+13
2020.4.14,8296170,8443792,8255512,8313834.5,4.13575E+13
2020.4.15,8126488.5,8409597,8116233.5,8299970,3.95041E+13
2020.4.16,8736731,8758680,8052519,8124462.5,5.7432E+13
2020.4.17,8630806,8717158,8586070,8736422,3.95448E+13
2020.4.18,8827207,8842157,8622368,8626070,3.94642E+13
2020.4.19,8744210,8855007,8717002,8831170,3.80826E+13
2020.4.20,8400463,8816285,8344406.5,8741107,4.6076E+13
2020.4.21,8475526,8527210,8425159,8397809,4.01457E+13
2020.4.22,8771104,8835648,8480955,8474438,4.09756E+13
2020.4.23,9158622,9237745,8723533,8776155,5.36234E+13
2020.4.24,9292290,9320957,9164116,9164116,4.26244E+13
2020.4.25,9315715,9403616,9256321,9291776,4.05385E+13
2020.4.26,9450076,9476351,9305220,9315964,4.06928E+13
2020.4.27,9525211,9525211,9449525,9449525,4.41854E+13
2020.4.28,9535541,9544663,9440861,9526884,4.05358E+13
2020.4.29,10658849,10740766,9486522,9535119,7.29089E+13
2020.4.30,10511052,11370981,10365943,10654770,8.12917E+13
2020.5.1,10858718,11067271,10522231,10528324,5.39807E+13
2020.5.2,11010401,11033174,10793307,10863974,4.91618E+13
2020.5.3,10897442,11229890,10817321,11004298,5.76893E+13
2020.5.4,10904276,10958417,10611248,10895330,5.59351E+13
2020.5.5,11002202,11063305,10825877,10904494,5.27296E+13
2020.5.6,11396221,11567635,10973455,11007543,6.07042E+13
2020.5.7,12136872,12186853,11215737,11387778,7.4533E+13
2020.5.8,12006084,12141645,11923374,12118144,6.31622E+13
2020.5.9,11702635,12092930,11686470,12003938,5.68014E+13
2020.5.10,10680219,11704689,10240352,11699308,7.72378E+13
2020.5.11,10523523,11066725,10247827,10679127,6.9881E+13
2020.5.12,10800013,10964699,10486673,10534033,5.16944E+13
2020.5.13,11377427,11438162,10801129,10801129,5.59153E+13
2020.5.14,11947754,12019311,11368977,11379072,6.92618E+13
2020.5.15,11503440,11975865,11422499,11948452,5.9389E+13
2020.5.16,11563640,11794482,11420195,11509658,4.4598E+13
2020.5.17,11924892,12113628,11529767,11561070,4.94275E+13
2020.5.18,11917097,12188281,11813555,11931003,5.1247E+13
2020.5.19,11921379,12045125,11694339,11917696,4.80999E+13
2020.5.20,11689746,12056367,11590583,11916835,4.48616E+13
2020.5.21,11202035,11741864,10932634,11689450,4.85074E+13
2020.5.22,11392457,11473677,11147019,11200275,3.6985E+13
2020.5.23,11425595,11541242,11312473,11395540,3.44009E+13
2020.5.24,10904891,11523751,10901024,11429312,4.03412E+13
2020.5.25,11053684,11110346,10828869,10899606,3.88292E+13
2020.5.26,10875597,11093301,10794941,11056975,3.6417E+13
2020.5.27,11369956,11399325,10881208,10878463,4.05465E+13
2020.5.28,11793070,11819871,11332651,11374820,4.25471E+13
2020.5.29,11625131,11863401,11605900,11796295,4.05152E+13
2020.5.30,11946933,11951387,11535971,11624872,4.03013E+13
2020.5.31,11651010,11946847,11615591,11946553,3.4202E+13
2020.6.1,12435179,12475649,11559961,11654146,4.30504E+13
2020.6.2,11627695,12397814,11519002,12429926,4.77529E+13
2020.6.3,11741700,11773486,11533015,11632523,3.04068E+13
2020.6.4,11921299,12022791,11606418,11740650,3.15308E+13
2020.6.5,11622417,11925789,11650892,11920786,2.82694E+13
2020.6.6,11629932,11774200,11538002,11621661,2.46225E+13
2020.6.7,11731214,11751503,11394376,11629118,3.00711E+13
2020.6.8,11685235,11732311,11586873,11732670,2.56944E+13
2020.6.9,11737992,11775412,11600757,11688668,2.84206E+13
2020.6.10,11751730,11790893,11575596,11736098,3.06073E+13
2020.6.11,11239738,11821208,11172651,11751711,3.64705E+13
2020.6.12,11412755,11471933,11214128,11238423,2.72179E+13
2020.6.13,11406054,11427643,11310634,11412625,2.11434E+13
2020.6.14,11298032,11414473,11252353,11408795,2.28586E+13
2020.6.15,11415503,11484532,10936685,11297126,3.22506E+13
2020.6.16,11559609,11570228,11343141,11419808,2.61364E+13
2020.6.17,11521734,11557984,11336915,11554469,2.45228E+13
2020.6.18,11410539,11524804,11311892,11523328,2.15437E+13
2020.6.19,11256939,11388576,11240308,11408665,2.3794E+13
2020.6.20,11310657,11386565,11207685,11260504,2.0762E+13
2020.6.21,11274976,11394001,11271099,11308943,1.85714E+13
