Price,Close,High,Low,Open,Volume
Ticker,BTC-KRW,BTC-KRW,BTC-KRW,BTC-KRW,BTC-KRW
Date,,,,,
2020-08-17,14510315.0,14636770.0,13990462.0,14120621.0,33424121931527
2020-08-18,14195702.0,14626078.0,14153561.0,14507347.0,30831014647077
2020-08-19,13900642.0,14230788.0,13815479.0,14195289.0,28967269463691
2020-08-20,14079196.0,14106390.0,13907691.0,13904444.0,23913312118866
2020-08-21,13820797.0,14082952.0,13788000.0,14078787.0,28330039524469
2020-08-22,13927306.0,13936345.0,13649496.0,13812438.0,24111685358790
2020-08-23,13906831.0,13964985.0,13781969.0,13924767.0,22034314546169
2020-08-24,13999995.0,14017785.0,13840560.0,13905450.0,24590318282767
2020-08-25,13497172.0,13965530.0,13301768.0,13998798.0,31232780029064
2020-08-26,13612332.0,13662363.0,13418117.0,13498074.0,26620297235473
2020-08-27,13448572.0,13697613.0,13282355.0,13609068.0,27602176177438
2020-08-28,13627191.0,13630869.0,13428491.0,13450827.0,23384492901087
2020-08-29,13585120.0,13678123.0,13537221.0,13625484.0,20643671570416
2020-08-30,13826487.0,13830924.0,13568021.0,13587303.0,23328608560982
2020-08-31,13876231.0,13960065.0,13763841.0,13828612.0,26474568464958
2020-09-01,14190524.0,14306128.0,13756154.0,13874444.0,32376757380260
2020-09-02,13578705.0,14183819.0,13431303.0,14183819.0,33354699213771
2020-09-03,12210242.0,13594483.0,12135258.0,13570565.0,38050591048364
2020-09-04,12482043.0,12687132.0,12162965.0,12192447.0,35581494759699
2020-09-05,12075649.0,12564875.0,11810981.0,12482894.0,53335277124141
2020-09-06,12207095.0,12294513.0,11941848.0,12072858.0,44019393017941
2020-09-07,12316760.0,12356170.0,11784116.0,12207862.0,40031866228606
2020-09-08,12059038.0,12396186.0,11830206.0,12316455.0,39791161411919
2020-09-09,12136209.0,12266652.0,11916221.0,12062174.0,28589734726683
2020-09-10,12313585.0,12452178.0,12131218.0,12136188.0,64646277547687
2020-09-11,12356183.0,12381088.0,12052080.0,12320583.0,53698480657217
2020-09-12,12405194.0,12567554.0,12227252.0,12366812.0,43658724359591
2020-09-13,12264312.0,12565626.0,12146402.0,12417346.0,43369045652561
2020-09-14,12623148.0,12756460.0,12168300.0,12270226.0,41900815815460
2020-09-15,12743317.0,12883521.0,12563594.0,12619505.0,38369930823575
2020-09-16,12874551.0,13012454.0,12642897.0,12744275.0,36095963409945
2020-09-17,12807471.0,12977689.0,12638315.0,12872612.0,44627698841235
2020-09-18,12750442.0,12801762.0,12610810.0,12810782.0,30688318057930
2020-09-19,12924913.0,12971218.0,12709705.0,12737822.0,26520297668822
2020-09-20,12742977.0,12926688.0,12598866.0,12926688.0,28774698192762
2020-09-21,12187277.0,12751378.0,12110944.0,12739079.0,33647557918969
2020-09-22,12262552.0,12298388.0,12086636.0,12184207.0,27486312288245
2020-09-23,11995621.0,12251911.0,11939405.0,12259099.0,27850339278888
2020-09-24,12585511.0,12597827.0,11964142.0,11998665.0,55142425121785
2020-09-25,12558008.0,12613353.0,12454556.0,12586732.0,46212755906672
2020-09-26,12626134.0,12652294.0,12528135.0,12561365.0,55025714301899
2020-09-27,12654907.0,12688621.0,12476037.0,12621634.0,63121416877014
2020-09-28,12501912.0,12804634.0,12493584.0,12656485.0,55755431488625
2020-09-29,12675867.0,12693929.0,12450219.0,12501910.0,54448300092454
2020-09-30,12561560.0,12678816.0,12489294.0,12674967.0,51449583224542
2020-10-01,12350104.0,12719960.0,12181392.0,12574097.0,46545704263537
2020-10-02,12335288.0,12420218.0,12163464.0,12350533.0,56756286777213
2020-10-03,12304210.0,12362075.0,12259656.0,12334269.0,52089507737872
2020-10-04,12444574.0,12463616.0,12286788.0,12305506.0,83105222900997
2020-10-05,12489729.0,12489923.0,12371390.0,12452676.0,55009059144477
2020-10-06,12352966.0,12506079.0,12265210.0,12493162.0,49651916426771
2020-10-07,12349225.0,12367067.0,12297346.0,12351743.0,43752495144824
2020-10-08,12567884.0,12610747.0,12170340.0,12349690.0,72898121676999
2020-10-09,12653812.0,12702178.0,12446489.0,12581962.0,26074096862335
2020-10-10,12919027.0,13085828.0,12645215.0,12647733.0,26164285822052
2020-10-11,13019520.0,13070506.0,12910183.0,12918707.0,22837120337023
2020-10-12,13270179.0,13434637.0,12919315.0,13029188.0,30046706181518
2020-10-13,13126530.0,13283065.0,13009332.0,13262550.0,27849513241078
2020-10-14,13111728.0,13215816.0,12979460.0,13130147.0,27651023730270
2020-10-15,13164346.0,13250195.0,12973846.0,13108396.0,28042505628385
2020-10-16,12932249.0,13212441.0,12854500.0,13172910.0,29281119309068
2020-10-17,12973345.0,13005509.0,12890242.0,12932249.0,21850981198401
2020-10-18,13116059.0,13116059.0,12961325.0,12970924.0,20882829080422
2020-10-19,13383092.0,13441524.0,13029959.0,13129398.0,27195525864253
2020-10-20,13578664.0,13651779.0,13302735.0,13387580.0,35228578704091
2020-10-21,14529623.0,14939844.0,13535565.0,13574952.0,49190167765864
2020-10-22,14717989.0,14941173.0,14434134.0,14504636.0,39422837820968
2020-10-23,14592531.0,14684636.0,14415546.0,14724411.0,32696665667047
2020-10-24,14791728.0,14833485.0,14540856.0,14592570.0,27694655967657
2020-10-25,14705007.0,15041251.0,14568294.0,14791728.0,27541949642088
2020-10-26,14809580.0,14971657.0,14531991.0,14705038.0,33369297057512
2020-10-27,15418752.0,15541686.0,14779539.0,14809574.0,38111372176334
2020-10-28,15065325.0,15605051.0,14697398.0,15418747.0,40715938061622
2020-10-29,15191791.0,15426953.0,14716540.0,15065341.0,63873792307227
2020-10-30,15397113.0,15516518.0,14923247.0,15191780.0,34759221894069
2020-10-31,15663616.0,15944609.0,15295963.0,15397124.0,34446630864102
2020-11-01,15614356.0,15755726.0,15490151.0,15663617.0,27795603274863
2020-11-02,15355968.0,15687091.0,15012866.0,15614268.0,34871469734676
2020-11-03,15782404.0,15823329.0,15133179.0,15355924.0,33792793182445
2020-11-04,15981524.0,16031809.0,15528765.0,15782615.0,39707417695309
2020-11-05,17505970.0,17648476.0,15918618.0,15981554.0,45907346866136
2020-11-06,17463340.0,17879106.0,17081890.0,17505836.0,44694021644432
2020-11-07,16641969.0,17655426.0,16181372.0,17463340.0,39294448733849
2020-11-08,17364804.0,17543488.0,16541397.0,16641969.0,29875561011289
2020-11-09,17167440.0,17551944.0,16654980.0,17364836.0,38236424266534
2020-11-10,17081178.0,17220326.0,16906384.0,17167480.0,28569279803084
2020-11-11,17466932.0,17715038.0,17054474.0,17081186.0,33120233092456
2020-11-12,18147798.0,18184030.0,17278756.0,17466886.0,38105285739995
2020-11-13,18090330.0,18370926.0,17745112.0,18147904.0,35031987009380
2020-11-14,17813540.0,18090330.0,17459950.0,18090330.0,30466910898863
2020-11-15,17678846.0,17874484.0,17499290.0,17813542.0,26208566934687
2020-11-16,18505544.0,18607324.0,17601358.0,17678834.0,34901654934087
2020-11-17,19511258.0,19647370.0,18330506.0,18471866.0,43131492457202
2020-11-18,19707432.0,20328170.0,19188056.0,19511020.0,54310318075417
2020-11-19,19853050.0,20208590.0,19409076.0,19707272.0,41211337630925
2020-11-20,20765186.0,20929390.0,19787912.0,19853042.0,41251863516489
2020-11-21,20788514.0,21116794.0,20567858.0,20765188.0,44215139465807
2020-11-22,20482760.0,20840630.0,19705892.0,20788514.0,46028149103242
2020-11-23,20458360.0,20815916.0,20044232.0,20482776.0,47615297044412
2020-11-24,21223254.0,21506308.0,20140138.0,20459356.0,57168844602815
2020-11-25,20726538.0,21450886.0,20560054.0,21219862.0,48364220626343
2020-11-26,18978166.0,20873484.0,18089558.0,20724016.0,67939180941145
2020-11-27,18905298.0,19273284.0,18256780.0,18981806.0,42970743177752
2020-11-28,19578276.0,19729138.0,18686778.0,18910306.0,36025128041942
2020-11-29,20086742.0,20203958.0,19403352.0,19580728.0,34404090037004
2020-11-30,21784874.0,21852736.0,20087668.0,20087668.0,52979090527986
2020-12-01,20803704.0,21998670.0,20311118.0,21793682.0,54914854263060
2020-12-02,21128496.0,21274666.0,20210292.0,20802316.0,41140674177308
2020-12-03,21240580.0,21358266.0,20762338.0,21133816.0,34878093910428
2020-12-04,20268114.0,21267290.0,20265326.0,21242292.0,36713265243990
2020-12-05,20760696.0,20767436.0,20149354.0,20266618.0,29527279769998
2020-12-06,20967596.0,21016780.0,20482860.0,20760642.0,27415163468386
2020-12-07,20816798.0,21039896.0,20534912.0,20965436.0,29173967835789
2020-12-08,19893996.0,20914470.0,19838256.0,20816688.0,34413039958775
2020-12-09,20174428.0,20253342.0,19456284.0,19893714.0,37426675199559
2020-12-10,19860804.0,20173760.0,19534008.0,20173760.0,27779185211421
2020-12-11,19716620.0,19843546.0,19270548.0,19859648.0,30482524429479
2020-12-12,20529738.0,20656272.0,19702578.0,19708340.0,23749358956403
2020-12-13,20900106.0,21160664.0,20454050.0,20533134.0,27787423459064
2020-12-14,21037510.0,21101830.0,20729344.0,20902410.0,24565162802061
2020-12-15,21149274.0,21277872.0,20893634.0,21037812.0,29127634804166
2020-12-16,23305464.0,23467676.0,21042986.0,21151172.0,48566099741630
2020-12-17,24929690.0,25866386.0,23218088.0,23303008.0,78028237343202
2020-12-18,25439724.0,25497848.0,24604888.0,24931478.0,44405684196016
2020-12-19,26244402.0,26481916.0,25097250.0,25434122.0,42316287713234
2020-12-20,25809992.0,26618036.0,25450446.0,26235534.0,41604417750424
2020-12-21,25148378.0,26483986.0,24586146.0,25806870.0,50568665614060
2020-12-22,26380374.0,26387998.0,24822132.0,25138406.0,48995616685909
2020-12-23,25693306.0,26618720.0,25238862.0,26379204.0,56542081985053
2020-12-24,26131076.0,26166732.0,25111296.0,25692046.0,45226100041251
2020-12-25,27133490.0,27183336.0,25831160.0,26128456.0,46279021585859
2020-12-26,29083120.0,29392282.0,26977166.0,27146938.0,53170261963275
2020-12-27,28911066.0,31120270.0,28517380.0,29085690.0,73157088853420
2020-12-28,29687658.0,30055852.0,28839916.0,28920448.0,53771095884867
2020-12-29,29896882.0,29905978.0,28375670.0,29684372.0,49458705094482
2020-12-30,31396838.0,31496270.0,29894318.0,29894318.0,55832535876508
2020-12-31,31485718.0,31814624.0,30696884.0,31397514.0,50759527587396
2021-01-01,31892398.0,32136216.0,31270612.0,31477346.0,44222110093971
2021-01-02,34881540.0,35997508.0,31585168.0,31894900.0,73683523287436
2021-01-03,35641816.0,37575548.0,34800164.0,34883860.0,85527720971149
2021-01-04,34743756.0,36138520.0,31086118.0,35673264.0,88200032849594
2021-01-05,36965032.0,37442220.0,32857940.0,34749328.0,73454269908133
2021-01-06,40063068.0,40123268.0,36409688.0,36988072.0,81911139514455
2021-01-07,43075072.0,44014276.0,39721084.0,40073412.0,92736563259554
2021-01-08,44592196.0,45831436.0,40334836.0,43086804.0,96302399866733
2021-01-09,43998620.0,45290436.0,42606488.0,44582392.0,67749309822860
2021-01-10,41923956.0,45272684.0,39331556.0,43998264.0,87419723440698
2021-01-11,39032628.0,41913124.0,33515542.0,41913124.0,135338156692146
2021-01-12,37103912.0,40190656.0,35967184.0,38977432.0,81784757785763
2021-01-13,40976724.0,41289640.0,35676616.0,37095336.0,76168269016737
2021-01-14,42945772.0,43861472.0,40596332.0,40986332.0,69717378770697
2021-01-15,40664780.0,43428152.0,38250240.0,42912216.0,74825494496966
2021-01-16,39950392.0,41812108.0,39349024.0,40660672.0,63723146357226
2021-01-17,39519664.0,40551024.0,37621388.0,39934392.0,57814190729985
2021-01-18,40443632.0,41266008.0,38562728.0,39520720.0,54666365769156
2021-01-19,39759344.0,41617592.0,39759344.0,40457056.0,63099635720641
2021-01-20,39010100.0,40026000.0,36936148.0,39737636.0,73344260587421
2021-01-21,33908208.0,39060984.0,33275278.0,39011908.0,83207221506086
2021-01-22,36489192.0,37372732.0,31918462.0,33899324.0,85355728051553
2021-01-23,35452060.0,36881896.0,34816948.0,36467072.0,53458097020950
2021-01-24,35699244.0,36420920.0,34389684.0,35448452.0,53780783332072
2021-01-25,35690696.0,38381868.0,35382884.0,35695288.0,66048989758111
2021-01-26,35896204.0,36143476.0,34220148.0,35682116.0,66409297783198
2021-01-27,33734152.0,35889788.0,32562306.0,35889788.0,69365670622275
2021-01-28,37255728.0,37692764.0,33444956.0,33743568.0,85181806233296
2021-01-29,38380476.0,42785672.0,35901668.0,38204848.0,131856826733838
2021-01-30,38328088.0,38960184.0,36841292.0,38357604.0,72856624895533
2021-01-31,37036744.0,38349124.0,36091932.0,38329604.0,59003303374125
2021-02-01,37474176.0,38781936.0,36253184.0,37036988.0,68608323801234
2021-02-02,39565580.0,40053888.0,37433588.0,37469736.0,70293327692938
2021-02-03,41730464.0,41739484.0,39495708.0,39566172.0,68117887428993
2021-02-04,41363408.0,43144128.0,40669372.0,41733820.0,77110231244285
2021-02-05,42635800.0,42852816.0,41217644.0,41369548.0,65497988721298
2021-02-06,43889584.0,45656228.0,42629184.0,42629184.0,79724674115855
2021-02-07,43491412.0,44287308.0,41855440.0,43871900.0,73225282535551
2021-02-08,51619024.0,51627368.0,42583396.0,43472840.0,113377489221142
2021-02-09,51640508.0,53609764.0,50283608.0,51606204.0,102000739890104
2021-02-10,49722156.0,52159988.0,48557940.0,51627904.0,96637882881378
2021-02-11,52854096.0,53455176.0,48926516.0,49700600.0,89789135054605
2021-02-12,52462932.0,53790864.0,51335164.0,52818468.0,84545090845611
2021-02-13,52021920.0,53062488.0,51234244.0,52447860.0,77582496264151
2021-02-14,53802044.0,54652664.0,52031852.0,52031852.0,78685089411131
2021-02-15,52851276.0,53958024.0,51153404.0,53779124.0,84956466357193
2021-02-16,54486976.0,55495448.0,51886328.0,52850616.0,85329467440004
2021-02-17,57681956.0,58129240.0,54413640.0,54495176.0,89395512974253
2021-02-18,57220284.0,57992620.0,56448416.0,57673072.0,57635407425376
2021-02-19,61814512.0,62090252.0,56443820.0,57216060.0,70228559411050
2021-02-20,62048312.0,63603084.0,60419160.0,61813628.0,75371604607102
2021-02-21,63620628.0,64515948.0,61576132.0,62014080.0,57381997750394
2021-02-22,60314244.0,63613380.0,54507468.0,63612660.0,102422925049002
2021-02-23,54207284.0,60311584.0,50404176.0,60311584.0,117800212232927
2021-02-24,55038716.0,56962824.0,52395408.0,54219120.0,70530050833562
2021-02-25,52726276.0,57755936.0,52726276.0,55042868.0,61025551236876
2021-02-26,52126204.0,54585812.0,50013424.0,52823248.0,394793308331130
2021-02-27,51956004.0,54278656.0,50921768.0,52131844.0,51643846256440
2021-02-28,50774780.0,52549912.0,48641200.0,51962264.0,60118200666454
2021-03-01,54719400.0,54943180.0,50749268.0,50799224.0,59416196104262
2021-03-02,54441744.0,56023796.0,53085676.0,54698304.0,53487374237687
2021-03-03,57022508.0,58991752.0,54271644.0,54483188.0,60049262857304
2021-03-04,55067804.0,58282196.0,53849300.0,57004528.0,59357286370355
2021-03-05,55201008.0,55750020.0,52698092.0,55029096.0,54860988614622
2021-03-06,55184172.0,55449120.0,53317124.0,55169336.0,38769832739207
2021-03-07,57767156.0,57967592.0,55191280.0,55191280.0,48664113210058
2021-03-08,59585064.0,59702384.0,56090360.0,57730404.0,55423417932333
2021-03-09,62275060.0,62275060.0,59370932.0,59615224.0,57831518917239
2021-03-10,63678548.0,65120180.0,60932812.0,62274940.0,65141826353343
2021-03-11,65316600.0,65697540.0,61723496.0,63626964.0,64149614939910
2021-03-12,65157344.0,65572180.0,62826396.0,65334784.0,63291065254733
2021-03-13,69602152.0,70103096.0,63891164.0,65170168.0,68950654885604
2021-03-14,67384232.0,70005416.0,67384232.0,69577208.0,49884226428531
2021-03-15,63308756.0,68759480.0,62813780.0,67344584.0,75212630269004
2021-03-16,64228784.0,64266324.0,60715616.0,63233548.0,67558553552289
2021-03-17,66053192.0,66152348.0,61671484.0,64252448.0,67609876932761
2021-03-18,65150752.0,67723200.0,61156744.0,66078080.0,62771591181674
2021-03-19,65900212.0,67196848.0,64060708.0,65141204.0,55415682885862
2021-03-20,65862928.0,67802936.0,65749592.0,65883956.0,56881560945766
2021-03-21,64971588.0,66375988.0,63256104.0,65858716.0,58669079071946
2021-03-22,61400888.0,65927208.0,61150172.0,64965344.0,63644266743216
2021-03-23,62025784.0,63333020.0,60402120.0,61381200.0,63947645323785
2021-03-24,59922928.0,64838736.0,59629592.0,61993540.0,80126078633488
2021-03-25,58695080.0,60538680.0,57757072.0,59868976.0,77194067534991
2021-03-26,62247820.0,62247820.0,58553968.0,58671068.0,63958065428451
2021-03-27,63191856.0,63863252.0,61238076.0,62248108.0,53362035519586
2021-03-28,63166036.0,63910776.0,62173084.0,63193468.0,53836141202265
2021-03-29,65410464.0,66070044.0,62462396.0,63162820.0,65269322357860
2021-03-30,66772600.0,67410632.0,64894592.0,65410388.0,61668606434837
2021-03-31,66472352.0,67781136.0,65255536.0,66786864.0,73920736296570
2021-04-01,66722644.0,67365560.0,66164832.0,66481076.0,69628116076682
2021-04-02,67091508.0,67961128.0,66388940.0,66726112.0,66349856010826
2021-04-03,65080008.0,67911680.0,65080008.0,67106300.0,67381896377553
2021-04-04,66384864.0,66559868.0,64588312.0,65081084.0,57336491872048
2021-04-05,66443068.0,67265696.0,65052100.0,66387480.0,68297591442692
2021-04-06,65087664.0,66858108.0,64453784.0,66571384.0,73885348558273
2021-04-07,62710828.0,65550472.0,62197596.0,65081120.0,84636390067233
2021-04-08,65138492.0,65149832.0,62613100.0,62767864.0,59252639219882
2021-04-09,65299636.0,66001220.0,64741364.0,65141408.0,52306087404735
2021-04-10,67028080.0,68698496.0,65068356.0,65309476.0,65285192558685
2021-04-11,67613792.0,68146072.0,66585996.0,67087488.0,51975502962306
2021-04-12,67406568.0,68948848.0,67018960.0,67581200.0,58330147258192
2021-04-13,71231096.0,71592096.0,67376408.0,67402704.0,78499636298273
2021-04-14,70458184.0,72340576.0,68716088.0,71253864.0,86470261350947
2021-04-15,70700872.0,71282816.0,69433240.0,70419672.0,68065945614131
2021-04-16,68754640.0,71120064.0,67117304.0,70638888.0,94124943859001
2021-04-17,67762592.0,69870592.0,67402504.0,68706768.0,73853845458869
2021-04-18,62773856.0,68179808.0,58992100.0,67782760.0,108838706534231
2021-04-19,62153148.0,64155372.0,60622380.0,62746384.0,72883669514201
2021-04-20,63086508.0,63778836.0,59433624.0,62105772.0,75795061258834
2021-04-21,60182192.0,63410028.0,59970864.0,63084380.0,61321531863602
2021-04-22,57952516.0,61950960.0,56588124.0,60127508.0,83743790579929
2021-04-23,56973492.0,58313768.0,53322912.0,57927364.0,96642472422154
2021-04-24,55813224.0,57055912.0,54424236.0,57028772.0,54657533564439
2021-04-25,54646180.0,56320776.0,52587456.0,55815416.0,51426639399277
2021-04-26,59976572.0,60321328.0,54512348.0,54728184.0,64708689651106
2021-04-27,61260020.0,61701268.0,59256188.0,59986064.0,55043204802605
2021-04-28,60836704.0,62406672.0,59962052.0,61263940.0,53264246760160
2021-04-29,59319244.0,61033748.0,58040388.0,60873752.0,51049481292181
2021-04-30,64550840.0,64719108.0,58850392.0,59334260.0,58566076935104
2021-05-01,64637880.0,65331216.0,63770748.0,64511144.0,47880845045537
2021-05-02,63299852.0,64721200.0,62753176.0,64635436.0,42673108631602
2021-05-03,64092928.0,66184596.0,63254448.0,63287776.0,57944572284530
2021-05-04,60051164.0,64108488.0,59888796.0,64108488.0,77200772987723
2021-05-05,64601340.0,65185532.0,59636792.0,59959540.0,77895679041369
2021-05-06,63187260.0,65483688.0,62053928.0,64620804.0,77894633157141
2021-05-07,63835956.0,65202872.0,62031092.0,63206796.0,76165014996951
2021-05-08,65446840.0,66182328.0,63411700.0,63831908.0,72769295955914
2021-05-09,64810912.0,65899936.0,62862776.0,65528768.0,73352272695060
2021-05-10,62369688.0,66372564.0,60364228.0,64831564.0,80141371797192
2021-05-11,63465536.0,63680168.0,61065492.0,62355668.0,68618277836608
2021-05-12,55667892.0,65155368.0,55667892.0,63476684.0,85188962854180
2021-05-13,56017688.0,57993104.0,53218936.0,56330348.0,108980499091514
2021-05-14,56193412.0,57999612.0,55229348.0,55980268.0,62791635130535
2021-05-15,52678156.0,57048620.0,52569956.0,56165208.0,66648469643136
2021-05-16,52334212.0,56012612.0,49527352.0,52629096.0,72151944045698
2021-05-17,49480884.0,52551336.0,47966908.0,52288972.0,85128847988503
2021-05-18,48407824.0,51796108.0,47757840.0,49424680.0,63387231969905
2021-05-19,41859820.0,49142720.0,34686032.0,48447960.0,142945365817760
2021-05-20,46005000.0,48018784.0,39696664.0,41578392.0,99586514888801
2021-05-21,42071856.0,47535992.0,37912300.0,45795420.0,92536992980022
2021-05-22,42333436.0,43793276.0,39905364.0,42146672.0,64709514987981
2021-05-23,39213928.0,43182196.0,35217880.0,42327592.0,88496892985042
2021-05-24,43474216.0,44754364.0,38958056.0,39134736.0,75657697012436
2021-05-25,43102744.0,44694968.0,41037052.0,43575080.0,63092384540806
2021-05-26,43872776.0,45585100.0,42528244.0,43091968.0,57329680412124
2021-05-27,42984064.0,45153272.0,41660536.0,43898112.0,48322830079798
2021-05-28,39761780.0,43402580.0,38738632.0,43062476.0,61484733805174
2021-05-29,38557108.0,41473648.0,37529984.0,39746800.0,50380564202494
2021-05-30,39740144.0,40544884.0,37337072.0,38547460.0,35249039798194
2021-05-31,41364056.0,41514820.0,38088900.0,39718384.0,43222130987312
2021-06-01,40654640.0,42011348.0,39632828.0,41320776.0,38387793326418
2021-06-02,41741468.0,42420364.0,39838036.0,40671260.0,36737723472874
2021-06-03,43767600.0,43942108.0,41413060.0,41768384.0,39583801169680
2021-06-04,40977880.0,43805244.0,39865592.0,43805244.0,46460955248577
2021-06-05,39486848.0,42114448.0,38763188.0,40962052.0,39939467914976
2021-06-06,39831628.0,40469204.0,39217916.0,39472020.0,32113581345291
2021-06-07,37263168.0,40865280.0,37161884.0,39801516.0,37399989785169
2021-06-08,37414684.0,37798856.0,34733868.0,37295156.0,55778988324601
2021-06-09,41729752.0,41939368.0,36230692.0,37352476.0,60309791020394
2021-06-10,40831988.0,42772236.0,39884352.0,41779356.0,48478746817962
2021-06-11,41685724.0,41850528.0,40085720.0,40825792.0,43210191330786
2021-06-12,39696164.0,41768936.0,38775760.0,41692136.0,42344297387344
2021-06-13,43654756.0,43905584.0,38927520.0,39699816.0,45409140601276
2021-06-14,44938340.0,45809932.0,43309316.0,43564440.0,48212681530190
2021-06-15,45149976.0,46191532.0,44295272.0,45171524.0,51869886118799
2021-06-16,43445360.0,45254784.0,43254152.0,44884504.0,44424876686595
2021-06-17,43173228.0,44756944.0,42476728.0,43438968.0,42087660226832
2021-06-18,40627468.0,43205520.0,40002760.0,43225384.0,41097057278937
2021-06-19,40432916.0,41388712.0,39657760.0,40703856.0,35428064300470
2021-06-20,40526468.0,40936528.0,37953764.0,40373056.0,41622819325523
2021-06-21,35837076.0,40543020.0,35412900.0,40461588.0,59744919157335
2021-06-22,36845512.0,37723036.0,32865954.0,35775624.0,66836725522948
2021-06-23,38228064.0,39478828.0,36007292.0,36856912.0,52504576999491
2021-06-24,39230924.0,39860420.0,36765292.0,38182460.0,37489007199192
2021-06-25,35666220.0,40039748.0,35342792.0,39227152.0,45353505261299
2021-06-26,36284556.0,36793332.0,34027896.0,35617612.0,43498462660011
2021-06-27,39061980.0,39069288.0,36155452.0,36398692.0,40033742428806
2021-06-28,38911504.0,39787308.0,38369020.0,39095208.0,38299246500922
2021-06-29,40584464.0,41362736.0,38713716.0,38958088.0,42885581557276
2021-06-30,39617212.0,40790628.0,38547988.0,40630416.0,38507185619866
2021-07-01,38084616.0,39611724.0,37315560.0,39611724.0,42924970307988
2021-07-02,38329764.0,38512784.0,37182860.0,38059072.0,43793562995241
2021-07-03,39202156.0,39474344.0,37770768.0,38281564.0,27572648914909
2021-07-04,39902336.0,40637136.0,38894504.0,39198780.0,28183641113091
2021-07-05,38153268.0,39898452.0,37523452.0,39898452.0,30211420188136
2021-07-06,38930592.0,39673872.0,38232144.0,38127840.0,30135941211323
2021-07-07,38646548.0,39817868.0,38628240.0,38919776.0,28305171253082
2021-07-08,37719496.0,38678352.0,36926640.0,38685676.0,34315550347623
2021-07-09,38709200.0,38988976.0,37089440.0,37701484.0,31422749243678
2021-07-10,38391388.0,39179992.0,37928100.0,38724356.0,26309916401298
2021-07-11,39212040.0,39606580.0,38192352.0,38378280.0,23028620253662
2021-07-12,37867312.0,39667760.0,37477628.0,39227876.0,27777596490033
2021-07-13,37597472.0,38129624.0,37124544.0,37832612.0,21983220804386
2021-07-14,37562160.0,37806800.0,36382492.0,37622556.0,24463473414003
2021-07-15,36265684.0,38050216.0,35609280.0,37568484.0,24306491684655
2021-07-16,35899108.0,36766028.0,35506088.0,36335088.0,27076652378918
2021-07-17,36026528.0,36486816.0,35673408.0,35871424.0,21587559140838
2021-07-18,36328664.0,37015852.0,35663700.0,36027464.0,21465752977146
2021-07-19,35471076.0,36576888.0,35221036.0,36332324.0,23520278143358
2021-07-20,34233176.0,35703584.0,33771792.0,35494616.0,26585348400421
2021-07-21,36914420.0,37673024.0,33932440.0,34220472.0,32422168040198
2021-07-22,37189548.0,37493932.0,36440212.0,36946816.0,22506353435303
2021-07-23,38689976.0,38689976.0,36960320.0,37181324.0,25982663459253
2021-07-24,39509012.0,39737068.0,38509448.0,38704008.0,24960342073773
2021-07-25,40727676.0,40744656.0,39035944.0,39506532.0,24029415307014
2021-07-26,43033732.0,46695276.0,40657348.0,40766668.0,58806043010834
2021-07-27,45493736.0,45493736.0,41935188.0,42962856.0,40518510416640
2021-07-28,46011716.0,47109952.0,44972080.0,45604848.0,44523658077797
2021-07-29,45714020.0,46509080.0,45250724.0,46011192.0,31041451607543
2021-07-30,48652396.0,48652396.0,44072868.0,45735800.0,38097530875449
2021-07-31,47950464.0,48647672.0,47356800.0,48607188.0,29723071636312
2021-08-01,46048256.0,49005036.0,45547360.0,47759992.0,30743193969909
2021-08-02,45101916.0,46514980.0,44580084.0,45970344.0,29447403127982
2021-08-03,43821776.0,45733592.0,43417660.0,45074832.0,30081131564526
2021-08-04,45513668.0,45716224.0,42993296.0,43891092.0,29053355678904
2021-08-05,46722796.0,47266148.0,42807192.0,45510244.0,40224147840599
2021-08-06,49064284.0,49595364.0,45616816.0,46718580.0,43804491451809
2021-08-07,51067240.0,51220892.0,48837468.0,49082960.0,45881022373357
2021-08-08,50189196.0,51899916.0,49654904.0,51088604.0,41599995585288
2021-08-09,53176364.0,53270676.0,49106708.0,50182100.0,44424020014128
2021-08-10,52581496.0,53494956.0,51527624.0,53079392.0,38694716702682
2021-08-11,52608200.0,54083424.0,52330488.0,52598420.0,39599783409733
2021-08-12,51669976.0,53540836.0,51047348.0,52588868.0,39220476696130
2021-08-13,55554000.0,55598932.0,51674112.0,51683240.0,36898892402821
2021-08-14,54744548.0,55908948.0,53675956.0,55574188.0,36279454176016
2021-08-15,54686640.0,55046952.0,52980804.0,54744224.0,36021039631725
2021-08-16,53661316.0,55918176.0,53283376.0,54655204.0,38232149592823
2021-08-17,52626548.0,55380504.0,52433404.0,53581964.0,39387306892962
2021-08-18,52447856.0,53795708.0,52194788.0,52616416.0,37689016194978
2021-08-19,54958056.0,55276632.0,51737188.0,52378428.0,43766751070085
2021-08-20,57977480.0,57980976.0,54808536.0,54964576.0,40783345805191
2021-08-21,57475688.0,58429428.0,56778428.0,57963256.0,47697356691385
2021-08-22,57964804.0,58142832.0,56646500.0,57432928.0,29816996316838
2021-08-23,57900060.0,59130160.0,57361836.0,57929572.0,40089184298575
2021-08-24,55552356.0,58141056.0,55525984.0,57918988.0,41177030279087
2021-08-25,57006468.0,57272636.0,55034732.0,55576972.0,38011095102897
2021-08-26,54969388.0,57443332.0,54173564.0,57055200.0,38252565118174
2021-08-27,57022364.0,57085264.0,54433944.0,54913576.0,40113260123530
